Temperature,Heartbeat Rate,Steps Taken,Health Status
39.34,91,3534,0
39.18,87,3162,0
38.22,74,2650,0
36.96,92,3549,0
38.27,75,3621,0
38.59,91,3421,0
37.79,92,2967,0
38.15,82,3204,0
39.15,77,2882,0
38.61,82,2784,0
38.31,120,2933,0
38.51,86,2951,0
38.73,78,2630,0
37.65,73,3723,0
38.58,86,2510,0
38.68,107,2774,0
37.76,96,3290,0
38.63,93,3335,0
38.45,81,2752,0
38.73,107,3399,0
37.82,87,2315,0
38.73,79,2604,0
38.64,104,3268,0
38.46,71,1917,0
38.92,93,3784,0
37.05,86,2872,0
38.82,88,2808,0
38.57,92,3169,0
36.84,71,3000,0
37.96,110,3226,0
39.52,94,3574,0
38.81,138,2684,0
39.18,78,2945,0
38.05,87,2528,0
39.14,100,2096,0
38.95,92,3252,0
37.6,102,3093,0
37.84,68,2735,0
37.46,93,2248,0
38.7,59,3200,0
38.44,97,2583,0
39.23,89,2589,0
37.92,105,3251,0
37.42,98,3231,0
39.39,92,2659,0
38.36,95,3084,0
38.37,100,3423,0
38.27,83,2956,0
38.74,119,3962,0
38.81,92,2200,0
39.14,117,3019,0
37.76,87,2787,0
37.34,82,2706,0
39.4,112,4366,0
38.83,81,3704,0
39.13,132,3278,0
37.29,65,2506,0
40.88,124,3314,0
38.59,96,3611,0
37.77,79,2454,0
36.77,47,2480,0
37.91,71,3801,0
38.66,69,3374,0
37.93,91,2322,0
38.1,101,3179,0
38.99,97,3693,0
38.55,96,2842,0
38.67,111,3681,0
38.92,109,3363,0
38.3,75,2475,0
38.2,106,4449,0
39.52,101,3712,0
38.77,111,3490,0
38.69,91,4185,0
38.06,86,2909,0
39.2,96,3196,0
39.3,122,3864,0
38.76,95,2644,0
38.9,81,3140,0
39.64,111,3710,0
38.0,86,2168,0
39.65,114,2924,0
38.68,75,3851,0
38.49,65,3316,0
37.81,82,3176,0
38.05,96,3254,0
38.41,89,2660,0
39.58,95,3437,0
38.24,97,2789,0
39.03,108,3291,0
38.61,47,3300,0
39.62,128,3453,0
39.03,83,2971,0
38.66,113,3919,0
38.95,105,3503,0
38.57,95,3167,0
38.46,102,3486,0
38.06,96,2414,0
38.5,80,2367,0
37.82,96,2844,0
38.02,70,2897,0
37.91,96,3540,0
39.64,110,3435,0
38.48,85,2838,0
37.4,91,3364,0
38.2,86,2714,0
39.11,98,3481,0
39.1,120,3081,0
36.87,96,3413,0
38.24,95,3527,0
39.14,80,3689,0
38.36,91,2767,0
37.15,78,2091,0
39.03,87,2541,0
40.35,116,3746,0
38.41,79,2900,0
38.42,96,3182,0
39.49,102,3122,0
38.98,67,2489,0
38.87,95,3016,0
38.71,61,2519,0
38.52,90,2166,0
37.86,90,2850,0
39.35,89,3342,0
36.96,105,2825,0
39.01,61,3015,0
39.4,95,3672,0
38.22,114,2651,0
39.12,93,4154,0
40.48,120,3851,0
38.54,88,3147,0
38.58,78,2871,0
37.56,75,2919,0
37.89,87,2441,0
38.34,65,2091,0
36.69,97,2002,0
38.81,130,2372,0
38.68,67,2422,0
37.93,72,3301,0
38.07,83,1758,0
38.92,77,2819,0
39.05,103,3767,0
38.9,115,3483,0
38.99,81,3125,0
38.92,91,2983,0
37.81,73,2598,0
37.96,95,2365,0
38.31,77,2659,0
37.56,72,2845,0
39.23,89,3005,0
39.42,116,3804,0
39.23,94,3254,0
38.95,101,3062,0
38.84,93,3853,0
38.21,78,2079,0
38.69,110,3089,0
39.06,99,3240,0
38.65,89,2644,0
38.18,80,2540,0
38.5,81,2781,0
38.08,79,2222,0
39.46,105,2902,0
38.52,127,2770,0
38.79,77,3008,0
38.7,82,2978,0
38.67,99,3141,0
39.04,113,3026,0
37.55,89,2846,0
37.95,72,2716,0
39.14,103,2143,0
38.34,82,2349,0
38.96,72,2495,0
39.41,105,3048,0
38.8,68,1905,0
36.25,81,2638,0
38.63,74,3247,0
38.82,102,3027,0
38.55,70,3716,0
37.75,85,3759,0
39.62,91,3046,0
39.25,87,3586,0
37.9,95,3886,0
39.58,120,3245,0
38.38,102,1921,0
38.61,96,2397,0
38.53,87,2766,0
37.48,97,2683,0
37.09,62,1888,0
39.03,66,2832,0
39.18,90,2483,0
38.56,92,2730,0
37.37,82,3048,0
37.63,82,2708,0
36.97,89,2741,0
38.47,90,3172,0
37.94,77,3016,0
37.54,48,2364,0
38.73,113,3775,0
38.52,72,2741,0
37.82,83,2290,0
38.05,90,3059,0
37.1,67,2665,0
38.1,102,3758,0
40.01,91,3109,0
39.18,76,3444,0
38.02,103,2531,0
37.95,74,2674,0
38.15,112,3012,0
38.44,94,3989,0
39.58,107,3538,0
38.08,95,2505,0
38.83,84,3353,0
37.78,85,3094,0
38.61,90,3372,0
37.76,91,2875,0
39.29,68,2803,0
38.63,112,3219,0
38.47,78,2255,0
38.37,76,3113,0
38.61,99,3829,0
37.86,79,3176,0
38.22,95,3222,0
38.93,82,2832,0
39.1,121,3352,0
38.59,92,3402,0
38.98,77,3563,0
39.04,93,2651,0
39.03,66,2341,0
38.22,117,3196,0
39.25,77,2946,0
37.17,92,3148,0
38.83,106,2619,0
37.75,77,2700,0
39.08,94,2563,0
37.25,75,2610,0
38.73,61,2579,0
38.38,87,2515,0
38.61,84,3006,0
39.8,111,3913,0
39.31,101,3122,0
38.2,88,3367,0
38.26,79,3248,0
39.81,104,3703,0
38.14,81,2767,0
38.58,84,3109,0
39.64,105,2829,0
38.49,93,3525,0
38.0,49,2285,0
38.38,112,3058,0
38.71,100,4031,0
37.59,78,3456,0
38.89,107,3406,0
38.02,91,1683,0
38.61,86,2330,0
38.59,87,2421,0
38.38,103,3132,0
37.93,71,3671,0
37.74,95,2988,0
39.42,105,2948,0
37.4,87,2654,0
36.99,68,1670,0
38.3,93,3975,0
38.25,85,3585,0
39.03,99,3466,0
37.29,73,3377,0
38.53,99,3404,0
39.21,85,2809,0
38.88,82,3223,0
38.19,84,3255,0
37.79,81,2791,0
38.53,75,2295,0
38.52,67,2888,0
38.59,88,2936,0
38.33,124,3030,0
38.39,80,2875,0
39.61,84,2806,0
38.31,82,2389,0
39.01,99,2846,0
38.13,94,3322,0
39.13,105,4192,0
38.3,71,3240,0
38.53,66,1969,0
38.71,94,3470,0
39.13,69,3087,0
37.81,104,3155,0
39.32,104,2645,0
38.41,60,2912,0
38.88,73,1956,0
36.41,57,2520,0
38.87,75,2435,0
38.69,91,2461,0
38.87,78,2356,0
38.08,61,3315,0
38.01,94,2102,0
39.25,87,2990,0
38.7,89,2640,0
38.79,110,3468,0
38.53,66,3195,0
38.61,70,2204,0
39.63,100,4065,0
38.4,108,3391,0
39.37,101,3951,0
37.84,51,2639,0
38.22,83,2085,0
38.08,58,3072,0
38.66,88,2809,0
37.95,100,3666,0
39.35,84,2656,0
38.18,114,2987,0
39.23,69,2474,0
38.44,89,3036,0
37.96,86,3004,0
38.91,97,2652,0
39.19,105,3753,0
37.14,51,2672,0
38.41,83,2895,0
37.37,68,1989,0
37.47,76,2444,0
37.87,72,2517,0
37.61,90,2449,0
37.6,56,2886,0
38.17,85,3124,0
38.0,72,3286,0
37.91,95,4135,0
38.95,116,3086,0
38.28,94,2716,0
38.2,82,3035,0
38.46,93,2771,0
38.13,70,2572,0
39.86,90,2513,0
37.53,76,2947,0
37.38,92,2357,0
39.98,89,2690,0
38.09,114,3170,0
38.01,85,2288,0
37.69,81,2722,0
37.29,67,2137,0
38.81,75,2815,0
38.55,69,3561,0
36.77,58,1980,0
37.79,97,2984,0
39.05,78,2374,0
37.93,65,3344,0
38.93,74,1674,0
39.23,137,4016,0
38.98,73,3049,0
38.21,58,2551,0
38.58,97,2907,0
39.35,62,4009,0
39.23,113,3349,0
37.33,99,3216,0
39.37,110,3438,0
39.16,114,3156,0
39.6,95,3719,0
38.3,88,2920,0
39.36,124,3945,0
39.25,88,3962,0
38.42,118,2847,0
37.99,60,2039,0
39.55,116,3280,0
36.75,81,2672,0
38.36,89,2271,0
39.41,98,2979,0
38.72,111,3167,0
39.23,119,3589,0
39.89,90,2723,0
39.58,86,2803,0
37.62,78,3299,0
38.21,91,3527,0
37.9,94,2485,0
37.45,96,3708,0
38.24,88,3293,0
37.31,91,2465,0
38.29,93,3673,0
37.43,86,2242,0
39.36,107,3036,0
38.59,71,3432,0
38.85,102,3452,0
37.64,78,3275,0
38.63,111,3205,0
38.58,86,3007,0
38.58,90,3418,0
37.35,93,2617,0
39.35,94,4064,0
38.68,91,2265,0
39.45,84,2597,0
39.21,93,2935,0
38.23,99,3179,0
38.16,87,2256,0
38.81,78,2853,0
39.07,108,3117,0
38.89,93,3681,0
39.47,89,3453,0
39.61,118,3405,0
39.03,90,2730,0
37.94,92,2971,0
38.51,85,2989,0
38.32,79,3031,0
39.27,84,3225,0
37.71,71,2818,0
37.71,61,2052,0
39.53,75,3084,0
39.26,108,3259,0
38.55,95,2915,0
38.12,89,2980,0
39.48,70,1999,0
37.58,64,2587,0
38.83,98,2522,0
40.21,100,3007,0
37.76,60,2710,0
38.68,91,3726,0
39.08,85,2645,0
38.68,102,3885,0
38.0,85,2495,0
39.11,88,3011,0
38.59,78,2283,0
38.27,109,3114,0
38.44,92,2885,0
37.98,72,3313,0
38.99,104,3149,0
37.96,103,3402,0
38.18,94,2521,0
38.36,90,3018,0
38.62,107,3449,0
37.48,103,2821,0
37.78,71,2693,0
37.39,59,2562,0
38.96,93,2644,0
37.85,80,2747,0
37.64,68,2628,0
37.34,129,2725,0
39.08,109,3468,0
38.77,63,912,0
38.9,99,2548,0
39.26,99,2836,0
38.92,87,2997,0
39.07,104,3667,0
38.14,76,2411,0
38.42,83,2277,0
39.25,88,2839,0
38.37,87,3257,0
39.46,71,2966,0
38.27,94,2649,0
39.22,95,3356,0
39.03,62,3017,0
38.29,91,2734,0
39.33,113,2712,0
38.84,116,3208,0
38.34,96,3076,0
38.98,90,3627,0
40.39,133,4193,0
37.31,43,1650,0
38.5,67,2815,0
40.0,101,3181,0
38.98,106,2921,0
38.18,80,2433,0
37.82,71,2480,0
38.05,74,3223,0
37.94,76,3344,0
39.02,93,3554,0
37.67,102,2311,0
39.06,85,3418,0
37.2,91,2743,0
38.83,81,2194,0
39.62,100,2632,0
37.09,91,3010,0
38.79,108,2122,0
37.64,47,2272,0
39.2,86,2641,0
38.69,76,2778,0
39.6,129,2493,0
39.38,81,2290,0
38.36,64,2632,0
37.79,108,3699,0
39.05,98,3142,0
38.87,94,3213,0
38.43,100,3375,0
39.32,93,3495,0
39.16,86,3584,0
38.05,51,3311,0
38.99,89,2853,0
38.81,100,3108,0
37.61,89,3843,0
39.76,93,3273,0
37.69,66,2236,0
38.71,125,3335,0
38.72,80,3287,0
38.97,77,2560,0
37.59,90,3001,0
38.99,92,2776,0
38.44,93,3174,0
39.46,77,2809,0
39.19,86,2717,0
38.96,81,3495,0
38.0,79,3683,0
37.67,97,2349,0
37.77,89,2465,0
39.96,85,3664,0
37.96,68,2927,0
38.09,93,2553,0
40.26,84,2963,0
38.01,72,2146,0
38.61,99,3104,0
38.64,67,2074,0
39.81,81,2887,0
40.42,116,3751,0
37.95,78,3124,0
37.69,93,2695,0
39.28,119,3339,0
40.02,109,3290,0
37.52,74,3549,0
37.89,77,3018,0
39.11,90,2996,0
38.54,87,1314,0
39.93,96,4379,0
38.28,102,2536,0
38.46,76,3046,0
37.92,97,3015,0
38.77,74,2590,0
37.46,87,2850,0
38.09,77,2090,0
39.19,99,2988,0
39.06,116,3805,0
39.32,95,1923,0
38.08,91,2576,0
39.38,101,2938,0
39.12,91,2714,0
38.22,79,2750,0
38.75,95,3575,0
38.77,92,2208,0
38.17,80,3039,0
38.11,80,1746,0
37.56,95,3312,0
38.49,113,2500,0
39.38,111,4381,0
38.09,85,3546,0
38.52,84,2311,0
39.35,109,3731,0
39.38,93,2783,0
38.48,77,2981,0
37.64,81,3345,0
37.19,90,2539,0
37.58,118,3394,0
40.79,123,3565,0
38.91,96,2854,0
38.64,94,2568,0
39.67,95,3802,0
39.31,96,3374,0
38.72,78,2649,0
38.47,82,3011,0
38.46,113,2935,0
39.31,99,2713,0
37.35,75,2678,0
38.88,92,3076,0
38.46,80,4195,0
39.64,108,3288,0
38.2,80,3451,0
39.3,124,3445,0
38.44,108,2643,0
38.26,109,3838,0
38.9,114,3570,0
39.31,98,1765,0
37.29,68,2837,0
37.88,98,2647,0
37.75,107,3619,0
37.51,76,2453,0
38.72,120,3616,0
39.44,89,2711,0
39.49,64,2524,0
38.81,93,3537,0
37.53,92,2795,0
39.1,111,3145,0
38.31,110,3273,0
37.52,92,2882,0
37.75,66,2820,0
38.26,78,2516,0
39.53,70,3415,0
38.94,79,3185,0
37.09,83,3070,0
38.7,89,2971,0
38.27,77,3540,0
39.46,95,3053,0
39.62,110,3792,0
37.69,70,2446,0
36.75,77,2108,0
39.66,121,3181,0
37.35,76,2271,0
38.87,87,3299,0
38.16,69,3157,0
38.37,73,2572,0
38.42,86,2548,0
39.03,110,3724,0
38.71,88,3130,0
38.67,90,2664,0
37.61,86,2923,0
38.59,67,3207,0
37.81,98,2889,0
39.2,100,3829,0
37.72,78,2892,0
37.37,87,2830,0
38.13,94,2590,0
38.42,73,3269,0
37.6,86,2850,0
38.07,66,3723,0
39.7,92,3698,0
37.61,93,3055,0
38.82,76,3025,0
37.34,78,2826,0
38.3,79,2374,0
39.42,83,2992,0
38.27,76,3106,0
38.73,95,3658,0
38.21,113,3543,0
38.24,72,2622,0
38.96,91,2930,0
38.87,91,3366,0
40.68,106,2850,0
39.01,88,3828,0
38.37,105,3462,0
38.26,80,2864,0
37.99,98,2777,0
39.36,106,3691,0
37.84,82,2951,0
38.58,108,2981,0
38.55,95,3257,0
36.92,91,3405,0
39.18,99,3383,0
38.82,87,3723,0
37.66,84,2878,0
39.19,87,3349,0
39.09,64,2585,0
38.46,62,3794,0
39.07,95,2299,0
39.48,116,3842,0
38.35,88,3274,0
39.2,101,3114,0
37.26,99,3470,0
39.45,97,3805,0
37.46,60,2245,0
38.13,75,2805,0
37.68,66,2234,0
37.73,85,3204,0
37.3,110,3439,0
37.71,91,3263,0
39.01,102,2945,0
38.11,67,2923,0
37.7,86,3142,0
37.34,77,2776,0
38.16,102,2590,0
38.56,90,3027,0
39.51,82,3723,0
37.68,100,3022,0
39.41,105,3173,0
37.93,98,3438,0
37.53,83,2645,0
39.23,88,1968,0
38.59,96,3138,0
37.73,84,3578,0
38.34,91,3225,0
38.62,60,3011,0
38.17,68,3158,0
38.24,110,2706,0
38.41,110,4037,0
38.28,73,2968,0
38.51,116,2544,0
38.05,80,2227,0
38.83,87,3671,0
39.4,108,3267,0
38.04,56,2612,0
38.6,92,3552,0
38.25,110,4066,0
39.38,86,3293,0
37.86,71,2681,0
37.43,123,2769,0
38.8,72,3799,0
38.97,110,3109,0
39.47,92,3246,0
38.28,50,2444,0
38.08,78,3530,0
38.51,100,3683,0
38.61,86,2775,0
38.13,94,3588,0
37.18,91,2768,0
38.99,98,2691,0
38.33,81,2906,0
36.83,73,2504,0
39.8,103,3097,0
38.11,95,3199,0
40.09,110,3434,0
38.27,99,2814,0
36.74,76,2838,0
38.95,77,3018,0
38.18,105,3345,0
38.86,97,3353,0
38.41,95,2619,0
39.35,82,3207,0
38.71,97,3570,0
38.03,106,2969,0
38.25,109,2465,0
38.16,90,3359,0
37.29,81,2287,0
38.41,84,3823,0
38.1,104,2399,0
39.19,72,3686,0
38.55,81,3687,0
38.52,106,3266,0
39.34,82,1891,0
37.67,68,2739,0
37.49,71,2377,0
39.0,105,1786,0
38.28,90,4006,0
38.16,69,3006,0
37.39,74,2858,0
37.54,68,2867,0
38.94,80,2697,0
39.2,84,3037,0
38.22,88,3593,0
39.06,94,3056,0
37.84,84,3801,0
38.34,107,2626,0
36.84,64,3358,0
38.73,78,2360,0
39.37,96,3033,0
38.97,77,2259,0
38.08,103,2863,0
38.78,81,2328,0
38.69,93,3611,0
38.37,99,2703,0
37.34,89,2631,0
38.45,88,3392,0
40.03,86,2902,0
39.3,102,3700,0
38.92,129,3377,0
38.38,82,2352,0
37.7,84,3047,0
39.12,101,2671,0
39.19,107,2924,0
39.26,107,3303,0
39.3,71,2697,0
38.17,110,2956,0
39.76,85,3264,0
38.88,105,2528,0
37.79,75,2442,0
37.55,66,2656,0
38.99,73,2117,0
39.02,99,3139,0
38.96,99,3838,0
39.57,98,3511,0
37.31,80,3623,0
38.16,74,2778,0
38.99,91,2825,0
39.38,93,2802,0
38.66,98,3027,0
36.89,82,3151,0
40.49,92,3586,0
38.5,119,3528,0
39.07,95,3831,0
38.85,82,3832,0
38.28,94,3230,0
38.04,74,2972,0
38.6,102,2409,0
38.32,91,2989,0
38.2,96,3339,0
38.66,96,2901,0
38.36,94,3035,0
36.98,96,2077,0
38.72,80,2931,0
38.42,96,3635,0
37.88,37,2445,0
37.83,90,3048,0
38.41,63,2153,0
38.4,77,2485,0
38.17,87,3214,0
38.97,87,3001,0
40.02,96,3348,0
38.68,107,4057,0
39.07,86,3727,0
40.21,104,3583,0
38.81,82,3269,0
38.34,113,2790,0
38.83,91,2543,0
38.85,94,2927,0
38.59,106,2687,0
38.47,106,2560,0
38.12,101,3509,0
39.13,65,3785,0
39.53,88,3932,0
37.25,83,2362,0
38.09,84,2401,0
38.62,66,2736,0
38.12,106,2138,0
38.78,83,2955,0
39.05,104,2299,0
39.16,63,2539,0
38.34,98,2684,0
38.83,82,2185,0
38.19,80,3348,0
38.31,84,3193,0
39.02,97,3970,0
39.61,108,3635,0
37.95,91,2810,0
36.6,83,2172,0
37.44,76,2695,0
39.47,118,3657,0
38.05,106,2681,0
38.91,79,3261,0
38.64,92,3029,0
38.87,93,3116,0
39.09,91,2485,0
37.9,79,3164,0
38.5,73,2212,0
38.67,98,2922,0
38.04,82,2673,0
38.78,81,2615,0
40.29,102,3150,0
38.79,82,1976,0
38.7,86,2757,0
38.82,99,2956,0
37.26,76,2822,0
37.22,70,2941,0
38.29,97,2828,0
38.78,100,1992,0
37.82,89,2558,0
37.78,80,3213,0
38.8,85,3141,0
38.13,99,3547,0
39.26,77,2969,0
38.51,81,2641,0
38.49,79,2496,0
38.18,61,2777,0
37.21,108,3113,0
38.06,93,2109,0
38.32,114,4117,0
37.33,103,3152,0
39.13,88,3138,0
38.28,107,2826,0
38.61,103,3004,0
37.91,83,2760,0
37.56,65,2479,0
38.75,113,3089,0
38.94,101,2870,0
39.1,83,3427,0
39.18,85,3790,0
38.49,84,2721,0
38.74,86,3022,0
38.93,78,3318,0
37.78,83,2480,0
38.17,79,3266,0
38.88,74,2700,0
39.13,96,2668,0
38.63,90,3299,0
38.07,92,3451,0
39.16,107,3329,0
37.56,74,3057,0
38.29,83,2119,0
36.68,58,3688,0
38.88,111,3934,0
38.83,71,3168,0
39.43,94,2944,0
38.62,66,3608,0
38.59,94,2712,0
38.94,83,3314,0
39.35,95,2738,0
37.43,71,2354,0
36.97,83,3281,0
38.92,86,2975,0
37.88,87,2573,0
38.84,102,2769,0
39.82,119,3822,0
39.08,82,3029,0
38.49,100,2807,0
38.87,76,3548,0
37.94,85,3363,0
37.49,98,2088,0
39.15,128,2744,0
39.7,108,4028,0
38.27,66,2198,0
38.57,115,3514,0
37.58,68,2481,0
37.87,92,3053,0
38.38,94,3643,0
38.85,110,2855,0
39.25,103,2547,0
37.9,61,2762,0
38.26,64,3056,0
38.65,101,3638,0
39.82,100,3322,0
38.72,65,2722,0
38.08,77,2370,0
39.06,105,3646,0
38.09,83,3684,0
39.11,83,3684,0
39.77,128,3623,0
37.74,87,2054,0
38.99,93,2916,0
38.39,86,3158,0
39.31,100,3141,0
38.33,106,2457,0
38.91,121,3121,0
38.1,95,3004,0
38.83,66,3029,0
38.84,84,2551,0
38.05,74,2811,0
38.63,83,3555,0
38.2,90,2499,0
37.67,77,2344,0
39.28,108,2904,0
39.51,83,3136,0
37.15,113,3257,0
38.68,95,3228,0
38.41,95,3353,0
37.78,77,2535,0
39.23,99,4030,0
38.45,98,3040,0
37.87,72,2353,0
38.18,117,3091,0
37.93,94,3263,0
38.55,84,2982,0
37.89,76,3118,0
38.09,106,2992,0
38.27,78,2500,0
38.82,91,3047,0
39.47,97,3599,0
39.38,77,2903,0
38.4,88,3544,0
39.33,110,2446,0
38.75,69,2163,0
38.94,92,3078,0
38.84,77,3192,0
38.79,74,3142,0
38.18,94,2429,0
38.51,72,3384,0
38.24,88,3795,0
39.3,80,3091,0
39.46,84,2900,0
39.75,81,3013,0
39.65,132,4501,0
38.94,112,3119,0
38.66,55,1879,0
38.72,79,2944,0
37.18,68,2411,0
38.14,88,2626,0
38.6,64,2755,0
38.43,93,2755,0
38.77,74,2711,0
39.5,109,3136,0
39.09,74,3208,0
39.27,117,3561,0
38.68,77,2423,0
38.57,78,3471,0
37.68,79,3138,0
38.59,77,3551,0
37.95,101,2459,0
38.5,80,3214,0
39.17,88,3365,0
39.66,113,3205,0
38.96,94,3324,0
38.6,94,3318,0
37.4,87,2618,0
38.45,89,2918,0
39.54,102,3009,0
37.49,90,2476,0
38.71,137,3411,0
38.61,69,3062,0
38.98,106,3219,0
38.46,108,3130,0
38.59,88,2966,0
38.37,91,3381,0
38.68,99,2858,0
37.15,69,2327,0
38.47,80,3546,0
37.96,94,3407,0
37.82,62,2255,0
38.98,103,3656,0
38.22,52,2606,0
38.74,95,2366,0
39.02,112,4053,0
38.49,66,2825,0
38.49,105,3151,0
39.14,96,3509,0
37.86,102,2940,0
38.73,112,3320,0
38.06,85,2275,0
37.86,95,2691,0
37.79,91,3047,0
38.53,85,2966,0
40.02,112,4574,0
37.6,89,3678,0
37.85,95,2491,0
38.43,78,2439,0
39.49,110,2827,0
38.96,94,2900,0
38.05,70,3504,0
38.77,78,3364,0
38.69,91,3505,0
37.61,95,3498,0
39.47,119,3241,0
39.1,82,3195,0
39.42,96,3076,0
37.1,72,2042,0
39.82,111,3468,0
38.49,84,2601,0
38.54,120,3069,0
38.39,70,3151,0
38.45,104,2987,0
38.62,107,2894,0
39.55,76,3096,0
39.57,131,3511,0
39.39,95,4081,0
37.58,96,3214,0
38.18,91,3436,0
37.59,80,3193,0
38.9,114,3712,0
38.57,89,3929,0
38.15,74,3149,0
37.73,69,2686,0
38.53,87,3382,0
38.51,98,3632,0
37.95,101,3266,0
37.29,96,3325,0
38.3,99,2521,0
37.67,93,3195,0
38.93,120,3523,0
38.02,115,3419,0
39.01,79,3078,0
38.86,82,2427,0
38.5,63,3275,0
38.19,107,3449,0
38.3,74,3328,0
38.43,108,2777,0
39.01,106,4148,0
38.85,87,2879,0
38.39,98,2800,0
38.27,67,2872,0
39.0,109,3741,0
38.57,78,2601,0
37.48,97,3607,0
38.61,102,3795,0
38.66,93,2688,0
37.15,79,2624,0
38.97,73,3002,0
38.79,104,3698,0
38.43,93,2789,0
39.07,107,3421,0
37.72,84,3173,0
40.1,102,3933,0
38.37,77,3899,0
38.07,90,3605,0
37.8,82,2610,0
39.4,85,3190,0
38.41,104,2668,0
38.45,97,3260,0
38.93,79,3588,0
38.73,102,2744,0
39.19,62,2811,0
39.6,91,3728,0
40.14,107,3005,0
38.38,69,3553,0
38.01,86,3415,0
38.76,72,2990,0
37.36,98,3104,0
38.27,94,3594,0
38.72,88,2941,0
37.69,77,2414,0
37.43,100,3541,0
38.06,102,3222,0
37.91,112,1849,0
39.07,80,2631,0
39.05,82,2901,0
39.98,104,3130,0
38.62,109,3233,0
38.48,77,2440,0
36.9,85,2009,0
37.08,86,2922,0
39.08,85,2946,0
38.17,88,2875,0
37.49,83,3609,0
39.73,96,3504,0
38.55,117,3554,0
38.7,110,3791,0
38.6,65,2481,0
39.63,73,3149,0
39.03,109,3686,0
39.09,98,4498,0
37.86,113,2396,0
39.36,101,3036,0
37.75,62,3167,0
37.91,84,2881,0
38.99,98,3737,0
39.29,99,3036,0
38.76,83,3343,0
39.37,83,2888,0
38.27,76,1867,0
39.04,76,3278,0
38.4,80,2835,0
39.17,72,3176,0
39.06,89,3546,0
38.25,97,3240,0
39.11,83,3181,0
38.85,119,3201,0
39.81,72,2383,0
38.16,94,3707,0
38.25,103,2896,0
38.61,90,2799,0
37.62,73,2889,0
39.62,106,3553,0
37.64,66,2726,0
38.26,80,3156,0
39.39,105,3632,0
38.04,91,2839,0
37.72,102,3226,0
38.13,93,2526,0
37.71,83,2563,0
39.09,91,3104,0
37.17,76,3315,0
38.63,60,1610,0
37.73,106,2900,0
39.53,97,2812,0
37.32,76,2646,0
38.66,100,2926,0
37.65,77,2747,0
38.63,79,2517,0
37.15,86,3116,0
37.35,63,2046,0
38.88,79,3144,0
37.89,95,2875,0
39.67,108,3784,0
39.26,91,3258,0
39.38,122,3809,0
38.15,85,2727,0
37.67,54,3184,0
39.42,119,3223,0
38.86,44,2862,0
37.89,72,2816,0
37.45,98,3085,0
38.67,106,2855,0
38.3,103,2850,0
38.41,79,2583,0
38.64,77,2738,0
38.74,79,2241,0
38.91,84,2897,0
38.89,66,3007,0
38.22,49,2174,0
38.2,99,2713,0
38.58,93,3593,0
38.87,72,2761,0
38.39,74,3208,0
38.25,68,2146,0
38.84,87,3721,0
37.54,66,3261,0
38.53,108,3210,0
37.81,114,3325,0
38.59,100,3462,0
39.07,98,3366,0
38.56,96,2750,0
38.29,95,2533,0
38.98,92,3492,0
38.59,105,3091,0
37.84,117,3480,0
39.02,102,3076,0
38.19,99,2775,0
39.01,91,3331,0
38.19,110,3230,0
38.48,68,3310,0
39.24,112,3087,0
38.34,83,2133,0
38.94,82,3892,0
38.19,80,3303,0
38.52,87,2920,0
38.77,88,3259,0
37.68,66,2512,0
37.93,92,3141,0
39.28,103,3257,0
39.43,92,2750,0
38.68,82,2422,0
38.69,90,3594,0
38.32,96,4250,0
38.16,78,2786,0
39.44,92,2923,0
37.81,73,2662,0
39.33,86,2792,0
37.63,78,2484,0
40.05,81,2604,0
39.57,97,3442,0
37.96,79,2269,0
37.01,101,2969,0
37.92,100,2855,0
38.97,90,3122,0
36.68,93,2710,0
38.04,109,3006,0
39.25,110,3184,0
38.33,90,3092,0
39.05,99,2490,0
37.45,80,2740,0
37.29,111,2166,0
38.34,103,3800,0
38.52,78,2750,0
37.68,69,2613,0
39.22,81,3431,0
38.86,93,3293,0
39.65,104,2721,0
39.03,101,3238,0
37.54,104,3497,0
37.81,81,3032,0
37.71,56,2145,0
38.49,76,2695,0
37.55,82,3013,0
38.36,61,2942,0
38.52,82,3095,0
37.54,70,2263,0
38.5,65,3208,0
38.17,104,3415,0
37.09,101,2581,0
38.29,96,3280,0
38.99,92,3308,0
37.89,101,2168,0
37.9,74,3124,0
38.66,92,2699,0
38.78,90,3309,0
39.73,113,3519,0
38.41,91,2142,0
38.78,97,2638,0
37.41,59,1704,0
37.82,62,2272,0
38.88,83,3007,0
38.52,92,3104,0
38.29,85,3372,0
38.83,96,3672,0
38.66,77,2593,0
38.4,100,3016,0
38.78,98,2196,0
38.48,120,2889,0
38.73,99,2617,0
38.18,119,3315,0
37.83,100,3813,0
39.95,90,2742,0
39.6,98,2423,0
38.57,103,2855,0
39.97,95,2922,0
38.63,76,2400,0
38.85,74,3199,0
39.6,84,2876,0
38.73,97,3261,0
38.53,82,2564,0
38.65,91,2688,0
39.44,84,4036,0
38.51,101,2782,0
39.83,106,3550,0
39.69,99,3883,0
38.88,87,3480,0
38.09,66,3747,0
38.92,122,3569,0
37.98,79,3654,0
38.24,96,2950,0
37.76,92,2889,0
39.19,97,2351,0
38.47,89,2772,0
38.29,118,2964,0
38.43,82,3003,0
39.84,81,3507,0
38.7,50,3069,0
39.9,108,3157,0
39.26,107,3451,0
37.46,81,2646,0
38.3,107,3596,0
38.67,73,2829,0
39.63,103,3911,0
38.72,70,2569,0
37.33,81,3082,0
38.4,96,3781,0
